module_code,module_name,coordinator,year,semester,category,skill_name,level
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Detail-Orientated Skills,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Innovation,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Integrated Problem-solving,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Interpersonal Skills,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Leadership,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Reliability,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Resourcefulness,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Self-awareness,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Self-motivation,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Teamwork & Collaboration,2
BIOU6AC,Animal Cell,Jenson Lim,3,5,personal,Time Management,2
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,AI (generative) Competency,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Computer Programming,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Data Management,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Effective Email Communication,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Geographical Information Systems (GIS),3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Graphic Design,2
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Modelling,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Presentation Software,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Remote Meeting/Collaborative Software,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Remote Sensing (data collection and analysis),1
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Social Media,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Spreadsheet Creation and Management,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Statistical Programmes,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,computational,Word Processing,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Application of Remote Observations,1
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Conducting Transects,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Core Skills,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Drone Observations,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Environmental Impact Assessment,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,GPS Usage,2
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Health and Safety Competency,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Mapping Skills,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Sampling: In-situ Monitoring,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Sampling: Physical Collection,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,field,Species Monitoring,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Accurate Result Reporting,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Air Quality Analysis,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Chemical Handling,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Developing and Implementing SOPs,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Good Laboratory Practices (GLP),0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Maintaining Lab Notebooks,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Microscopy,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Operating Lab Equipment,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Physical Chemical Analysis,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Pipetting,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Risk Assessments,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Sample Preparation and Handling,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Soil Quality Assessment,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,lab,Water Quality Assessment,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Adaptability,1
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Verbal Communication,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Written Communication,2
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Conflict Resolution,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Critical Thinking,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Detail-Orientated Skills,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Innovation,1
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Integrated Problem-solving,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Interpersonal Skills,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Leadership,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Reliability,1
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Resourcefulness,3
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Self-awareness,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Self-motivation,2
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Teamwork & Collaboration,0
GEOU9SP,Geographic Information Systems,Thiago Silva,3,5,personal,Time Management,2
ENMPG11,Geomatics,Thiago Silva,5,10,computational,AI (generative) Competency,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Computer Programming,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Data Management,3
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Effective Email Communication,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Geographical Information Systems (GIS),3
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Graphic Design,2
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Modelling,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Presentation Software,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Remote Meeting/Collaborative Software,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Remote Sensing (data collection and analysis),2
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Social Media,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Spreadsheet Creation and Management,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Statistical Programmes,0
ENMPG11,Geomatics,Thiago Silva,5,10,computational,Word Processing,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Application of Remote Observations,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Conducting Transects,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Core Skills,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Drone Observations,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Environmental Impact Assessment,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,GPS Usage,2
ENMPG11,Geomatics,Thiago Silva,5,10,field,Health and Safety Competency,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Mapping Skills,3
ENMPG11,Geomatics,Thiago Silva,5,10,field,Sampling: In-situ Monitoring,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Sampling: Physical Collection,0
ENMPG11,Geomatics,Thiago Silva,5,10,field,Species Monitoring,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Accurate Result Reporting,3
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Air Quality Analysis,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Chemical Handling,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Developing and Implementing SOPs,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Good Laboratory Practices (GLP),0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Maintaining Lab Notebooks,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Microscopy,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Operating Lab Equipment,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Physical Chemical Analysis,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Pipetting,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Risk Assessments,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Sample Preparation and Handling,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Soil Quality Assessment,0
ENMPG11,Geomatics,Thiago Silva,5,10,lab,Water Quality Assessment,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Adaptability,1
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Verbal Communication,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Written Communication,2
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Conflict Resolution,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Critical Thinking,3
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Detail-Orientated Skills,3
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Innovation,1
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Integrated Problem-solving,3
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Interpersonal Skills,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Leadership,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Reliability,1
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Resourcefulness,3
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Self-awareness,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Self-motivation,2
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Teamwork & Collaboration,0
ENMPG11,Geomatics,Thiago Silva,5,10,personal,Time Management,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,AI (generative) Competency,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Computer Programming,1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Data Management,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Effective Email Communication,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Geographical Information Systems (GIS),1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Graphic Design,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Modelling,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Presentation Software,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Remote Meeting/Collaborative Software,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Remote Sensing (data collection and analysis),1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Social Media,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Spreadsheet Creation and Management,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Statistical Programmes,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,computational,Word Processing,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Application of Remote Observations,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Conducting Transects,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Core Skills,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Drone Observations,1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Environmental Impact Assessment,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,GPS Usage,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Health and Safety Competency,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Mapping Skills,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Sampling: In-situ Monitoring,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Sampling: Physical Collection,1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,field,Species Monitoring,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Accurate Result Reporting,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Air Quality Analysis,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Chemical Handling,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Developing and Implementing SOPs,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Good Laboratory Practices (GLP),0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Maintaining Lab Notebooks,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Microscopy,1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Operating Lab Equipment,1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Physical Chemical Analysis,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Pipetting,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Risk Assessments,1
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Sample Preparation and Handling,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Soil Quality Assessment,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,lab,Water Quality Assessment,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Adaptability,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Verbal Communication,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Written Communication,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Conflict Resolution,0
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Critical Thinking,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Detail-Orientated Skills,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Innovation,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Integrated Problem-solving,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Interpersonal Skills,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Leadership,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Reliability,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Resourcefulness,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Self-awareness,2
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Self-motivation,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Teamwork & Collaboration,3
BIOU7FC,Biology Field Course,Daniel Chapman,3,6,personal,Time Management,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,AI (generative) Competency,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Computer Programming,1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Data Management,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Effective Email Communication,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Geographical Information Systems (GIS),1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Graphic Design,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Modelling,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Presentation Software,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Remote Meeting/Collaborative Software,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Remote Sensing (data collection and analysis),1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Social Media,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Spreadsheet Creation and Management,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Statistical Programmes,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,computational,Word Processing,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Application of Remote Observations,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Conducting Transects,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Core Skills,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Drone Observations,1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Environmental Impact Assessment,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,GPS Usage,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Health and Safety Competency,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Mapping Skills,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Sampling: In-situ Monitoring,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Sampling: Physical Collection,1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,field,Species Monitoring,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Accurate Result Reporting,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Air Quality Analysis,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Chemical Handling,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Developing and Implementing SOPs,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Good Laboratory Practices (GLP),0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Maintaining Lab Notebooks,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Microscopy,1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Operating Lab Equipment,1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Physical Chemical Analysis,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Pipetting,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Risk Assessments,1
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Sample Preparation and Handling,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Soil Quality Assessment,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,lab,Water Quality Assessment,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Adaptability,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Verbal Communication,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Written Communication,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Conflict Resolution,0
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Critical Thinking,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Detail-Orientated Skills,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Innovation,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Integrated Problem-solving,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Interpersonal Skills,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Leadership,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Reliability,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Resourcefulness,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Self-awareness,2
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Self-motivation,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Teamwork & Collaboration,3
BIOU8FC,Biology Field Course,Daniel Chapman,3,6,personal,Time Management,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,AI (generative) Competency,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Computer Programming,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Data Management,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Effective Email Communication,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Geographical Information Systems (GIS),0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Graphic Design,1
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Modelling,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Presentation Software,1
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Remote Meeting/Collaborative Software,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Remote Sensing (data collection and analysis),0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Social Media,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Spreadsheet Creation and Management,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Statistical Programmes,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,computational,Word Processing,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Application of Remote Observations,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Conducting Transects,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Core Skills,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Drone Observations,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Environmental Impact Assessment,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,GPS Usage,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Health and Safety Competency,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Mapping Skills,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Sampling: In-situ Monitoring,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Sampling: Physical Collection,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,field,Species Monitoring,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Accurate Result Reporting,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Air Quality Analysis,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Chemical Handling,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Developing and Implementing SOPs,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Good Laboratory Practices (GLP),3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Maintaining Lab Notebooks,1
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Microscopy,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Operating Lab Equipment,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Physical Chemical Analysis,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Pipetting,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Risk Assessments,2
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Sample Preparation and Handling,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Soil Quality Assessment,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,lab,Water Quality Assessment,0
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Adaptability,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Verbal Communication,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Written Communication,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Conflict Resolution,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Critical Thinking,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Detail-Orientated Skills,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Innovation,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Integrated Problem-solving,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Interpersonal Skills,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Leadership,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Reliability,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Resourcefulness,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Self-awareness,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Self-motivation,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Teamwork & Collaboration,3
BIOU9TM,Molecular Techniques,Sabine Matallana Surget,4,7,personal,Time Management,3
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,AI (generative) Competency,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Computer Programming,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Data Management,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Effective Email Communication,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Geographical Information Systems (GIS),0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Graphic Design,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Modelling,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Presentation Software,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Remote Meeting/Collaborative Software,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Remote Sensing (data collection and analysis),0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Social Media,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Spreadsheet Creation and Management,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Statistical Programmes,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,computational,Word Processing,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Application of Remote Observations,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Conducting Transects,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Core Skills,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Drone Observations,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Environmental Impact Assessment,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,GPS Usage,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Health and Safety Competency,2
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Mapping Skills,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Sampling: In-situ Monitoring,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Sampling: Physical Collection,1
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,field,Species Monitoring,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,lab,Accurate Result Reporting,1
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,lab,Air Quality Analysis,0
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,lab,Chemical Handling,2
SCIU3LS,Lab Essentials for Physical & Life Sciences,Sabine Matallana Surget,2,3,lab,Developing and Implementing SOPs,1
